Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  06:00:00,21.7,25.887345265096624 
 05/15  06:01:00,21.8,25.87446711102089 
 05/15  06:02:00,21.9,25.86166850089078 
 05/15  06:03:00,22.0,25.848950610088995 
 05/15  06:04:00,22.1,25.836312881980252 
 05/15  06:05:00,22.1,25.823754437609193 
 05/15  06:06:00,22.2,25.81127467626906 
 05/15  06:07:00,22.3,25.798873390445713 
 05/15  06:08:00,22.4,25.786550732830204 
 05/15  06:09:00,22.5,25.774307182878314 
 05/15  06:10:00,22.6,25.762143538130623 
 05/15  06:11:00,22.6,25.75006091829539 
 05/15  06:12:00,22.7,25.738060771267143 
 05/15  06:13:00,22.8,25.726154851924537 
 05/15  06:14:00,22.9,25.714339141294158 
 05/15  06:15:00,23.0,25.702610673313135 
 05/15  06:16:00,23.1,25.690980289778928 
 05/15  06:17:00,23.2,25.67944504402436 
 05/15  06:18:00,23.3,25.668003526712365 
 05/15  06:19:00,23.3,25.656667886251775 
 05/15  06:20:00,23.4,25.64543627908552 
 05/15  06:21:00,23.5,25.634318059924432 
 05/15  06:22:00,23.6,25.623320036885698 
 05/15  06:23:00,23.7,25.61243554088449 
 05/15  06:24:00,23.8,25.601672485737105 
 05/15  06:25:00,23.9,25.591038166866753 
 05/15  06:26:00,24.0,25.580536886436203 
 05/15  06:27:00,24.0,25.57017133057735 
 05/15  06:28:00,24.1,25.559943883382108 
 05/15  06:29:00,24.2,25.549857174194955 
 05/15  06:30:00,24.3,25.53991414454855 
 05/15  06:31:00,24.4,25.53011795381707 
 05/15  06:32:00,24.5,25.520471874114055 
 05/15  06:33:00,24.6,25.510989189648395 
 05/15  06:34:00,24.7,25.501667240477577 
 05/15  06:35:00,24.8,25.492503930519682 
 05/15  06:36:00,24.9,25.483510436669288 
 05/15  06:37:00,24.9,25.47469407769061 
 05/15  06:38:00,25.0,25.466047378447144 
 05/15  06:39:00,25.1,25.45757663569985 
 05/15  06:40:00,25.2,25.449287483568085 
 05/15  06:41:00,25.3,25.441182674672085 
 05/15  06:42:00,25.4,25.43326340802727 
 05/15  06:43:00,25.5,25.425530574036628 
 05/15  06:44:00,25.6,25.417985260240233 
 05/15  06:45:00,25.7,25.410628804464263 
 05/15  06:46:00,25.8,25.40347263689078 
 05/15  06:47:00,25.8,25.396512593274625 
 05/15  06:48:00,25.9,25.389754970406628 
 05/15  06:49:00,26.0,25.383203724885906 
 05/15  06:50:00,26.1,25.3768495614207 
 05/15  06:51:00,26.2,25.370697454034037 
 05/15  06:52:00,26.3,25.36475194231779 
 05/15  06:53:00,26.4,25.359014710378922 
 05/15  06:54:00,26.5,25.35348583566026 
 05/15  06:55:00,26.6,25.348175296196555 
 05/15  06:56:00,26.7,25.34307702493491 
 05/15  06:57:00,26.8,25.33818593582457 
 05/15  06:58:00,26.9,25.33351059939934 
 05/15  06:59:00,26.9,25.329055878677067 
 05/15  07:00:00,27.0,25.324811920306804 
