Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  08:10:00,33.0,25.055787790836458 
 05/15  08:11:00,33.0,25.07080961734424 
 05/15  08:12:00,33.1,25.086061961407044 
 05/15  08:13:00,33.2,25.101551524262774 
 05/15  08:14:00,33.2,25.117268485235616 
 05/15  08:15:00,33.3,25.13320416628582 
 05/15  08:16:00,33.3,25.149363882908762 
 05/15  08:17:00,33.4,25.165748853041165 
 05/15  08:18:00,33.5,25.182345586719034 
 05/15  08:19:00,33.5,25.19915516286401 
 05/15  08:20:00,33.6,25.21617781096252 
 05/15  08:21:00,33.7,25.23341078817249 
 05/15  08:22:00,33.7,25.250849925095512 
 05/15  08:23:00,33.8,25.268490970907333 
 05/15  08:24:00,33.8,25.286340086605772 
 05/15  08:25:00,33.9,25.30438745677622 
 05/15  08:26:00,34.0,25.322624611391877 
 05/15  08:27:00,34.0,25.341057099809856 
 05/15  08:28:00,34.1,25.359686169795225 
 05/15  08:29:00,34.1,25.378498303907513 
 05/15  08:30:00,34.2,25.397494787492402 
 05/15  08:31:00,34.2,25.416676026677838 
 05/15  08:32:00,34.3,25.436039458220097 
 05/15  08:33:00,34.4,25.455581151274817 
 05/15  08:34:00,34.4,25.475297164697984 
 05/15  08:35:00,34.5,25.49518404041008 
 05/15  08:36:00,34.5,25.515238801562187 
 05/15  08:37:00,34.6,25.53546882273652 
 05/15  08:38:00,34.7,25.55586505265647 
 05/15  08:39:00,34.7,25.576429722916448 
 05/15  08:40:00,34.8,25.59715239658485 
 05/15  08:41:00,34.8,25.618036022648333 
 05/15  08:42:00,34.9,25.639071300468448 
 05/15  08:43:00,34.9,25.660262208703227 
 05/15  08:44:00,35.0,25.681610136492125 
 05/15  08:45:00,35.1,25.703112762254765 
 05/15  08:46:00,35.1,25.72476630091012 
 05/15  08:47:00,35.2,25.7465670756165 
 05/15  08:48:00,35.2,25.768512015869632 
 05/15  08:49:00,35.3,25.790598613259714 
 05/15  08:50:00,35.3,25.812824752229908 
 05/15  08:51:00,35.4,25.83518857658457 
 05/15  08:52:00,35.4,25.857698412810063 
 05/15  08:53:00,35.5,25.88034590896633 
 05/15  08:54:00,35.5,25.903124086295858 
 05/15  08:55:00,35.6,25.926040003782486 
 05/15  08:56:00,35.7,25.949086020726394 
 05/15  08:57:00,35.7,25.97226635875416 
 05/15  08:58:00,35.8,25.995572091923112 
 05/15  08:59:00,35.8,26.019007541534954 
 05/15  09:00:00,35.9,26.04257433398854 
 05/15  09:01:00,35.9,26.066270365363 
 05/15  09:02:00,35.9,26.090092109418887 
 05/15  09:03:00,36.0,26.11402621063585 
 05/15  09:04:00,36.0,26.138076931625843 
 05/15  09:05:00,36.0,26.162247710230798 
 05/15  09:06:00,36.1,26.18653836238566 
 05/15  09:07:00,36.1,26.210946776363706 
 05/15  09:08:00,36.1,26.23547047663351 
 05/15  09:09:00,36.2,26.260107239832447 
 05/15  09:10:00,36.2,26.284865154021922 
 05/15  09:11:00,36.2,26.309735474432138 
 05/15  09:12:00,36.3,26.33471091986119 
 05/15  09:13:00,36.3,26.359798222116634 
 05/15  09:14:00,36.3,26.384989212500862 
 05/15  09:15:00,36.4,26.410277546419312 
 05/15  09:16:00,36.4,26.435670692170632 
 05/15  09:17:00,36.4,26.461160783488875 
 05/15  09:18:00,36.5,26.486751664505622 
 05/15  09:19:00,36.5,26.512443725145847 
 05/15  09:20:00,36.5,26.53822353157852 
 05/15  09:21:00,36.6,26.564093393636153 
 05/15  09:22:00,36.6,26.590054331606893 
 05/15  09:23:00,36.6,26.616093971901034 
 05/15  09:24:00,36.6,26.642215535516335 
 05/15  09:25:00,36.7,26.66842063986264 
 05/15  09:26:00,36.7,26.69470729257826 
 05/15  09:27:00,36.7,26.72107183670826 
 05/15  09:28:00,36.8,26.74751051002352 
 05/15  09:29:00,36.8,26.774020002798935 
